Time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0[rad],ex[rad],ey[rad],ez[rad]
  3.950000000000e-01, -3.394645649203e-18,  0.000000000000e+00,  1.265086598542e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.489296147739e-19,  0.000000000000e+00, -1.997496203191e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.000000000000e-01, -3.518833745572e-18,  0.000000000000e+00,  1.280967712302e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.662120960428e-19,  0.000000000000e+00, -1.997432551813e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.050000000000e-01, -3.645959337678e-18,  0.000000000000e+00,  1.296844028707e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.841228480596e-19,  0.000000000000e+00, -1.997368106500e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.100000000000e-01, -3.776054732543e-18,  0.000000000000e+00,  1.312715494996e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.026766390945e-19,  0.000000000000e+00, -1.997302867491e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.150000000000e-01, -3.909152179137e-18,  0.000000000000e+00,  1.328582058503e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.218883988082e-19,  0.000000000000e+00, -1.997236835032e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.200000000000e-01, -4.045283868320e-18,  0.000000000000e+00,  1.344443666653e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.417732179605e-19,  0.000000000000e+00, -1.997170009368e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.250000000000e-01, -4.184481932791e-18,  0.000000000000e+00,  1.360300266971e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.623463481205e-19,  0.000000000000e+00, -1.997102390749e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.300000000000e-01, -4.326778447024e-18,  0.000000000000e+00,  1.376151807075e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.836232013750e-19,  0.000000000000e+00, -1.997033979425e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.350000000000e-01, -4.472205427191e-18,  0.000000000000e+00,  1.391998234677e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -5.056193500376e-19,  0.000000000000e+00, -1.996964775653e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.400000000000e-01, -4.620794831084e-18,  0.000000000000e+00,  1.407839497586e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -5.283505263568e-19,  0.000000000000e+00, -1.996894779688e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.450000000000e-01, -4.772578558029e-18,  0.000000000000e+00,  1.423675543705e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -5.518326222239e-19,  0.000000000000e+00, -1.996823991790e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.500000000000e-01, -4.927588448787e-18,  0.000000000000e+00,  1.439506321035e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -5.760816888805e-19,  0.000000000000e+00, -1.996752412222e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.550000000000e-01, -5.085856285458e-18,  0.000000000000e+00,  1.455331777671e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -6.011139366253e-19,  0.000000000000e+00, -1.996680041247e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.600000000000e-01, -5.247413791367e-18,  0.000000000000e+00,  1.471151861804e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -6.269457345208e-19,  0.000000000000e+00, -1.996606879133e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.650000000000e-01, -5.412292630957e-18,  0.000000000000e+00,  1.486966521722e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -6.535936100988e-19,  0.000000000000e+00, -1.996532926151e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.700000000000e-01, -5.580524409666e-18,  0.000000000000e+00,  1.502775705809e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -6.810742490659e-19,  0.000000000000e+00, -1.996458182572e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.750000000000e-01, -5.752140673804e-18,  0.000000000000e+00,  1.518579362544e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.094044950082e-19,  0.000000000000e+00, -1.996382648673e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.800000000000e-01, -5.927172910420e-18,  0.000000000000e+00,  1.534377440506e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.386013490951e-19,  0.000000000000e+00, -1.996306324729e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.850000000000e-01, -6.105652547173e-18,  0.000000000000e+00,  1.550169888369e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.686819697830e-19,  0.000000000000e+00, -1.996229211022e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.900000000000e-01, -6.287610952187e-18,  0.000000000000e+00,  1.565956654904e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -7.996636725176e-19,  0.000000000000e+00, -1.996151307835e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.950000000000e-01, -6.473079433909e-18,  0.000000000000e+00,  1.581737688981e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -8.315639294364e-19,  0.000000000000e+00, -1.996072615452e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.000000000000e-01, -6.662089240965e-18,  0.000000000000e+00,  1.597512939565e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -8.644003690693e-19,  0.000000000000e+00, -1.995993134162e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.050000000000e-01, -6.854671562000e-18,  0.000000000000e+00,  1.613282355721e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -8.981907760397e-19,  0.000000000000e+00, -1.995912864256e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.100000000000e-01, -7.050857525529e-18,  0.000000000000e+00,  1.629045886613e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -9.329530907639e-19,  0.000000000000e+00, -1.995831806025e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.150000000000e-01, -7.250678199774e-18,  0.000000000000e+00,  1.644803481501e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -9.687054091500e-19,  0.000000000000e+00, -1.995749959766e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.200000000000e-01, -7.454164592501e-18,  0.000000000000e+00,  1.660555089745e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.005465982296e-18,  0.000000000000e+00, -1.995667325777e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.250000000000e-01, -7.661347650855e-18,  0.000000000000e+00,  1.676300660805e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.043253216188e-18,  0.000000000000e+00, -1.995583904358e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.300000000000e-01, -7.872258261189e-18,  0.000000000000e+00,  1.692040144240e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.082085671395e-18,  0.000000000000e+00, -1.995499695812e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.350000000000e-01, -8.086927248892e-18,  0.000000000000e+00,  1.707773489705e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.121982062766e-18,  0.000000000000e+00, -1.995414700445e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.400000000000e-01, -8.305385378217e-18,  0.000000000000e+00,  1.723500646960e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.162961259124e-18,  0.000000000000e+00, -1.995328918566e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.450000000000e-01, -8.527663352097e-18,  0.000000000000e+00,  1.739221565863e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.205042282960e-18,  0.000000000000e+00, -1.995242350485e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.500000000000e-01, -8.753791811967e-18,  0.000000000000e+00,  1.754936196371e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.248244310125e-18,  0.000000000000e+00, -1.995154996514e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.550000000000e-01, -8.983801337585e-18,  0.000000000000e+00,  1.770644488544e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.292586669526e-18,  0.000000000000e+00, -1.995066856971e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.600000000000e-01, -9.217722446840e-18,  0.000000000000e+00,  1.786346392541e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.338088842811e-18,  0.000000000000e+00, -1.994977932172e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.650000000000e-01, -9.455585595571e-18,  0.000000000000e+00,  1.802041858625e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.384770464064e-18,  0.000000000000e+00, -1.994888222439e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.700000000000e-01, -9.697421177374e-18,  0.000000000000e+00,  1.817730837157e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.432651319492e-18,  0.000000000000e+00, -1.994797728094e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.750000000000e-01, -9.943259523410e-18,  0.000000000000e+00,  1.833413278604e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.481751347115e-18,  0.000000000000e+00, -1.994706449464e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.800000000000e-01, -1.019313090222e-17,  0.000000000000e+00,  1.849089133533e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.532090636452e-18,  0.000000000000e+00, -1.994614386876e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.850000000000e-01, -1.044706551951e-17,  0.000000000000e+00,  1.864758352612e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.583689428205e-18,  0.000000000000e+00, -1.994521540661e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.900000000000e-01, -1.070509351798e-17,  0.000000000000e+00,  1.880420886616e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.636568113952e-18,  0.000000000000e+00, -1.994427911152e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  5.950000000000e-01, -1.096724497713e-17,  0.000000000000e+00,  1.896076686421e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.690747235824e-18,  0.000000000000e+00, -1.994333498685e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.000000000000e-01, -1.123354991300e-17,  0.000000000000e+00,  1.911725703005e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.746247486189e-18,  0.000000000000e+00, -1.994238303597e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.050000000000e-01, -1.150403827806e-17,  0.000000000000e+00,  1.927367887453e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.803089707339e-18,  0.000000000000e+00, -1.994142326228e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.100000000000e-01, -1.177873996095e-17,  0.000000000000e+00,  1.943003190951e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.861294891170e-18,  0.000000000000e+00, -1.994045566923e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.150000000000e-01, -1.205768478628e-17,  0.000000000000e+00,  1.958631564794e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.920884178857e-18,  0.000000000000e+00, -1.993948026025e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.200000000000e-01, -1.234090251444e-17,  0.000000000000e+00,  1.974252960377e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -1.981878860541e-18,  0.000000000000e+00, -1.993849703883e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.250000000000e-01, -1.262842284141e-17,  0.000000000000e+00,  1.989867329203e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.044300375003e-18,  0.000000000000e+00, -1.993750600846e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.300000000000e-01, -1.292027539851e-17,  0.000000000000e+00,  2.005474622880e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.108170309343e-18,  0.000000000000e+00, -1.993650717267e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.350000000000e-01, -1.321648975224e-17,  0.000000000000e+00,  2.021074793122e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.173510398653e-18,  0.000000000000e+00, -1.993550053502e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.400000000000e-01, -1.351709540403e-17,  0.000000000000e+00,  2.036667791749e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.240342525699e-18,  0.000000000000e+00, -1.993448609908e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.450000000000e-01, -1.382212179009e-17,  0.000000000000e+00,  2.052253570688e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.308688720588e-18,  0.000000000000e+00, -1.993346386843e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.500000000000e-01, -1.413159828113e-17,  0.000000000000e+00,  2.067832081972e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.378571160446e-18,  0.000000000000e+00, -1.993243384672e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.550000000000e-01, -1.444555418220e-17,  0.000000000000e+00,  2.083403277742e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.450012169087e-18,  0.000000000000e+00, -1.993139603757e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.600000000000e-01, -1.476401873247e-17,  0.000000000000e+00,  2.098967110247e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.523034216687e-18,  0.000000000000e+00, -1.993035044467e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.650000000000e-01, -1.508702110501e-17,  0.000000000000e+00,  2.114523531842e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.597659919453e-18,  0.000000000000e+00, -1.992929707170e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.700000000000e-01, -1.541459040660e-17,  0.000000000000e+00,  2.130072494993e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.673912039290e-18,  0.000000000000e+00, -1.992823592238e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.750000000000e-01, -1.574675567749e-17,  0.000000000000e+00,  2.145613952273e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.751813483472e-18,  0.000000000000e+00, -1.992716700045e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.800000000000e-01, -1.608354589121e-17,  0.000000000000e+00,  2.161147856365e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.831387304307e-18,  0.000000000000e+00, -1.992609030969e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.850000000000e-01, -1.642498995436e-17,  0.000000000000e+00,  2.176674160059e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.912656698803e-18,  0.000000000000e+00, -1.992500585386e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.900000000000e-01, -1.677111670638e-17,  0.000000000000e+00,  2.192192816257e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.995645008336e-18,  0.000000000000e+00, -1.992391363680e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  6.950000000000e-01, -1.712195491936e-17,  0.000000000000e+00,  2.207703777970e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.080375718306e-18,  0.000000000000e+00, -1.992281366233e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.000000000000e-01, -1.747753329782e-17,  0.000000000000e+00,  2.223206998320e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.166872457809e-18,  0.000000000000e+00, -1.992170593431e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.050000000000e-01, -1.783788047849e-17,  0.000000000000e+00,  2.238702430539e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.255158999292e-18,  0.000000000000e+00, -1.992059045663e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.100000000000e-01, -1.820302503012e-17,  0.000000000000e+00,  2.254190027971e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.345259258217e-18,  0.000000000000e+00, -1.991946723319e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.150000000000e-01, -1.857299545324e-17,  0.000000000000e+00,  2.269669744070e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.437197292717e-18,  0.000000000000e+00, -1.991833626791e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.200000000000e-01, -1.894782017997e-17,  0.000000000000e+00,  2.285141532403e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.530997303259e-18,  0.000000000000e+00, -1.991719756476e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.250000000000e-01, -1.932752757381e-17,  0.000000000000e+00,  2.300605346648e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.626683632299e-18,  0.000000000000e+00, -1.991605112771e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.300000000000e-01, -1.971214592941e-17,  0.000000000000e+00,  2.316061140597e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.724280763938e-18,  0.000000000000e+00, -1.991489696075e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.350000000000e-01, -2.010170347239e-17,  0.000000000000e+00,  2.331508868153e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.823813323576e-18,  0.000000000000e+00, -1.991373506792e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.400000000000e-01, -2.049622835908e-17,  0.000000000000e+00,  2.346948483332e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -3.925306077572e-18,  0.000000000000e+00, -1.991256545324e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.450000000000e-01, -2.089574867639e-17,  0.000000000000e+00,  2.362379940266e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.028783932889e-18,  0.000000000000e+00, -1.991138812079e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.500000000000e-01, -2.130029244149e-17,  0.000000000000e+00,  2.377803193198e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.134271936753e-18,  0.000000000000e+00, -1.991020307467e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.550000000000e-01, -2.170988760172e-17,  0.000000000000e+00,  2.393218196487e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.241795276300e-18,  0.000000000000e+00, -1.990901031897e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  7.600000000000e-01, -2.212456203430e-17,  0.000000000000e+00,  2.408624904605e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -4.351379278228e-18,  0.000000000000e+00, -1.990780985785e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
